calendar_date,duration_in_sec,start_date_ts,start_time_offset_s,unmeasurable_sleep_s,deep_sleep_s,light_sleep_s,rem_sleep_s,awake_s,sleep_levels_map.deep,sleep_levels_map_light,sleep_levels_map_awake,sleep_levels_map_rem,,sleep_levels_map_unmeasurable,validation
26/11/2023,25380,26/11/2023 00:11,0,0,7800,16260,1320,1500,"[{""startTimeInSeconds"":1700958120,""endTimeInSeconds"":1700960040},{""startTimeInSeconds"":1700960460,""endTimeInSeconds"":1700962380},{""startTimeInSeconds"":1700962500,""endTimeInSeconds"":1700962560},{""startTimeInSeconds"":1700962620,""endTimeInSeconds"":1700962740},{""startTimeInSeconds"":1700965800,""endTimeInSeconds"":1700968320},{""startTimeInSeconds"":1700968620,""endTimeInSeconds"":1700969040},{""startTimeInSeconds"":1700973300,""endTimeInSeconds"":1700974140}]","[{""startTimeInSeconds"":1700957460,""endTimeInSeconds"":1700958120},{""startTimeInSeconds"":1700960040,""endTimeInSeconds"":1700960460},{""startTimeInSeconds"":1700964060,""endTimeInSeconds"":1700965800},{""startTimeInSeconds"":1700968320,""endTimeInSeconds"":1700968620},{""startTimeInSeconds"":1700969040,""endTimeInSeconds"":1700969700},{""startTimeInSeconds"":1700970660,""endTimeInSeconds"":1700973300},{""startTimeInSeconds"":1700974140,""endTimeInSeconds"":1700982300},{""startTimeInSeconds"":1700982660,""endTimeInSeconds"":1700984340}]","[{""startTimeInSeconds"":1700962380,""endTimeInSeconds"":1700962500},{""startTimeInSeconds"":1700962560,""endTimeInSeconds"":1700962620},{""startTimeInSeconds"":1700962740,""endTimeInSeconds"":1700964060}]","[{""startTimeInSeconds"":1700969700,""endTimeInSeconds"":1700970660},{""startTimeInSeconds"":1700982300,""endTimeInSeconds"":1700982660}]",,,ENHANCED_TENTATIVE
27/11/2023,38820,26/11/2023 21:07,0,0,8760,26100,3960,1560,"[{""startTimeInSeconds"":1701033420,""endTimeInSeconds"":1701034260},{""startTimeInSeconds"":1701034320,""endTimeInSeconds"":1701034800},{""startTimeInSeconds"":1701034860,""endTimeInSeconds"":1701035040},{""startTimeInSeconds"":1701036360,""endTimeInSeconds"":1701037920},{""startTimeInSeconds"":1701037980,""endTimeInSeconds"":1701038040},{""startTimeInSeconds"":1701038100,""endTimeInSeconds"":1701038400},{""startTimeInSeconds"":1701038760,""endTimeInSeconds"":1701041640},{""startTimeInSeconds"":1701044820,""endTimeInSeconds"":1701046380},{""startTimeInSeconds"":1701046800,""endTimeInSeconds"":1701047280},{""startTimeInSeconds"":1701052860,""endTimeInSeconds"":1701053280}]","[{""startTimeInSeconds"":1701032820,""endTimeInSeconds"":1701033420},{""startTimeInSeconds"":1701035640,""endTimeInSeconds"":1701036360},{""startTimeInSeconds"":1701038400,""endTimeInSeconds"":1701038760},{""startTimeInSeconds"":1701041640,""endTimeInSeconds"":1701042780},{""startTimeInSeconds"":1701043140,""endTimeInSeconds"":1701044820},{""startTimeInSeconds"":1701046380,""endTimeInSeconds"":1701046800},{""startTimeInSeconds"":1701047280,""endTimeInSeconds"":1701047640},{""startTimeInSeconds"":1701047820,""endTimeInSeconds"":1701047940},{""startTimeInSeconds"":1701048540,""endTimeInSeconds"":1701052860},{""startTimeInSeconds"":1701053280,""endTimeInSeconds"":1701056100},{""startTimeInSeconds"":1701056160,""endTimeInSeconds"":1701056400},{""startTimeInSeconds"":1701056760,""endTimeInSeconds"":1701056820},{""startTimeInSeconds"":1701057240,""endTimeInSeconds"":1701057300},{""startTimeInSeconds"":1701057360,""endTimeInSeconds"":1701057780},{""startTimeInSeconds"":1701057840,""endTimeInSeconds"":1701057900},{""startTimeInSeconds"":1701058020,""endTimeInSeconds"":1701064380},{""startTimeInSeconds"":1701064440,""endTimeInSeconds"":1701064620},{""startTimeInSeconds"":1701064680,""endTimeInSeconds"":1701070620},{""startTimeInSeconds"":1701070740,""endTimeInSeconds"":1701070800},{""startTimeInSeconds"":1701071040,""endTimeInSeconds"":1701071220}]","[{""startTimeInSeconds"":1701034260,""endTimeInSeconds"":1701034320},{""startTimeInSeconds"":1701034800,""endTimeInSeconds"":1701034860},{""startTimeInSeconds"":1701035040,""endTimeInSeconds"":1701035640},{""startTimeInSeconds"":1701037920,""endTimeInSeconds"":1701037980},{""startTimeInSeconds"":1701038040,""endTimeInSeconds"":1701038100},{""startTimeInSeconds"":1701071460,""endTimeInSeconds"":1701071640},{""startTimeInSeconds"":1701071700,""endTimeInSeconds"":1701072120},{""startTimeInSeconds"":1701072840,""endTimeInSeconds"":1701072960}]","[{""startTimeInSeconds"":1701042780,""endTimeInSeconds"":1701043140},{""startTimeInSeconds"":1701047640,""endTimeInSeconds"":1701047820},{""startTimeInSeconds"":1701047940,""endTimeInSeconds"":1701048540},{""startTimeInSeconds"":1701056100,""endTimeInSeconds"":1701056160},{""startTimeInSeconds"":1701056400,""endTimeInSeconds"":1701056760},{""startTimeInSeconds"":1701056820,""endTimeInSeconds"":1701057240},{""startTimeInSeconds"":1701057300,""endTimeInSeconds"":1701057360},{""startTimeInSeconds"":1701057780,""endTimeInSeconds"":1701057840},{""startTimeInSeconds"":1701057900,""endTimeInSeconds"":1701058020},{""startTimeInSeconds"":1701064380,""endTimeInSeconds"":1701064440},{""startTimeInSeconds"":1701064620,""endTimeInSeconds"":1701064680},{""startTimeInSeconds"":1701070620,""endTimeInSeconds"":1701070740},{""startTimeInSeconds"":1701070800,""endTimeInSeconds"":1701071040},{""startTimeInSeconds"":1701071220,""endTimeInSeconds"":1701071460},{""startTimeInSeconds"":1701071640,""endTimeInSeconds"":1701071700},{""startTimeInSeconds"":1701072120,""endTimeInSeconds"":1701072840},{""startTimeInSeconds"":1701072960,""endTimeInSeconds"":1701073200}]",,,ENHANCED_TENTATIVE
28/11/2023,31440,27/11/2023 21:51,0,780,4560,25740,360,360,"[{""startTimeInSeconds"":1701122700,""endTimeInSeconds"":1701123480},{""startTimeInSeconds"":1701124260,""endTimeInSeconds"":1701124380},{""startTimeInSeconds"":1701124440,""endTimeInSeconds"":1701124680},{""startTimeInSeconds"":1701125460,""endTimeInSeconds"":1701125640},{""startTimeInSeconds"":1701126180,""endTimeInSeconds"":1701128040},{""startTimeInSeconds"":1701128100,""endTimeInSeconds"":1701128820},{""startTimeInSeconds"":1701136440,""endTimeInSeconds"":1701137100}]","[{""startTimeInSeconds"":1701121860,""endTimeInSeconds"":1701122700},{""startTimeInSeconds"":1701124800,""endTimeInSeconds"":1701125460},{""startTimeInSeconds"":1701125640,""endTimeInSeconds"":1701126180},{""startTimeInSeconds"":1701128040,""endTimeInSeconds"":1701128100},{""startTimeInSeconds"":1701128820,""endTimeInSeconds"":1701130560},{""startTimeInSeconds"":1701130620,""endTimeInSeconds"":1701130800},{""startTimeInSeconds"":1701131040,""endTimeInSeconds"":1701131160},{""startTimeInSeconds"":1701131220,""endTimeInSeconds"":1701136440},{""startTimeInSeconds"":1701137100,""endTimeInSeconds"":1701140940},{""startTimeInSeconds"":1701141060,""endTimeInSeconds"":1701153480},{""startTimeInSeconds"":1701153540,""endTimeInSeconds"":1701153660}]","[{""startTimeInSeconds"":1701124380,""endTimeInSeconds"":1701124440},{""startTimeInSeconds"":1701124680,""endTimeInSeconds"":1701124800},{""startTimeInSeconds"":1701140940,""endTimeInSeconds"":1701141060},{""startTimeInSeconds"":1701153480,""endTimeInSeconds"":1701153540}]","[{""startTimeInSeconds"":1701130560,""endTimeInSeconds"":1701130620},{""startTimeInSeconds"":1701130800,""endTimeInSeconds"":1701131040},{""startTimeInSeconds"":1701131160,""endTimeInSeconds"":1701131220}]",,"[{""startTimeInSeconds"":1701123480,""endTimeInSeconds"":1701124260}]",ENHANCED_FINAL
29/11/2023,27240,28/11/2023 23:37,0,0,5880,18240,3120,120,"[{""startTimeInSeconds"":1701215280,""endTimeInSeconds"":1701216000},{""startTimeInSeconds"":1701216060,""endTimeInSeconds"":1701216420},{""startTimeInSeconds"":1701216840,""endTimeInSeconds"":1701218760},{""startTimeInSeconds"":1701219600,""endTimeInSeconds"":1701222060},{""startTimeInSeconds"":1701235320,""endTimeInSeconds"":1701235440},{""startTimeInSeconds"":1701235500,""endTimeInSeconds"":1701235560},{""startTimeInSeconds"":1701235620,""endTimeInSeconds"":1701235860}]","[{""startTimeInSeconds"":1701214620,""endTimeInSeconds"":1701215280},{""startTimeInSeconds"":1701216420,""endTimeInSeconds"":1701216840},{""startTimeInSeconds"":1701218760,""endTimeInSeconds"":1701219600},{""startTimeInSeconds"":1701222060,""endTimeInSeconds"":1701222600},{""startTimeInSeconds"":1701223620,""endTimeInSeconds"":1701225900},{""startTimeInSeconds"":1701225960,""endTimeInSeconds"":1701230940},{""startTimeInSeconds"":1701231840,""endTimeInSeconds"":1701235320},{""startTimeInSeconds"":1701235440,""endTimeInSeconds"":1701235500},{""startTimeInSeconds"":1701235560,""endTimeInSeconds"":1701235620},{""startTimeInSeconds"":1701235860,""endTimeInSeconds"":1701240420},{""startTimeInSeconds"":1701241620,""endTimeInSeconds"":1701241980}]","[{""startTimeInSeconds"":1701216000,""endTimeInSeconds"":1701216060},{""startTimeInSeconds"":1701225900,""endTimeInSeconds"":1701225960}]","[{""startTimeInSeconds"":1701222600,""endTimeInSeconds"":1701223620},{""startTimeInSeconds"":1701230940,""endTimeInSeconds"":1701231840},{""startTimeInSeconds"":1701240420,""endTimeInSeconds"":1701241620}]",,,ENHANCED_FINAL
30/11/2023,36600,29/11/2023 21:26,0,0,1200,31560,3840,420,"[{""startTimeInSeconds"":1701302280,""endTimeInSeconds"":1701302340},{""startTimeInSeconds"":1701302400,""endTimeInSeconds"":1701302460},{""startTimeInSeconds"":1701302580,""endTimeInSeconds"":1701302640},{""startTimeInSeconds"":1701312420,""endTimeInSeconds"":1701312480},{""startTimeInSeconds"":1701312540,""endTimeInSeconds"":1701313020},{""startTimeInSeconds"":1701314760,""endTimeInSeconds"":1701315240}]","[{""startTimeInSeconds"":1701293160,""endTimeInSeconds"":1701294240},{""startTimeInSeconds"":1701294360,""endTimeInSeconds"":1701295080},{""startTimeInSeconds"":1701295140,""endTimeInSeconds"":1701295200},{""startTimeInSeconds"":1701295920,""endTimeInSeconds"":1701298140},{""startTimeInSeconds"":1701298320,""endTimeInSeconds"":1701298500},{""startTimeInSeconds"":1701299100,""endTimeInSeconds"":1701300420},{""startTimeInSeconds"":1701300540,""endTimeInSeconds"":1701301620},{""startTimeInSeconds"":1701301680,""endTimeInSeconds"":1701302280},{""startTimeInSeconds"":1701302340,""endTimeInSeconds"":1701302400},{""startTimeInSeconds"":1701302460,""endTimeInSeconds"":1701302580},{""startTimeInSeconds"":1701302640,""endTimeInSeconds"":1701303360},{""startTimeInSeconds"":1701303420,""endTimeInSeconds"":1701303480},{""startTimeInSeconds"":1701304260,""endTimeInSeconds"":1701309540},{""startTimeInSeconds"":1701309600,""endTimeInSeconds"":1701309720},{""startTimeInSeconds"":1701309780,""endTimeInSeconds"":1701309840},{""startTimeInSeconds"":1701309900,""endTimeInSeconds"":1701309960},{""startTimeInSeconds"":1701310320,""endTimeInSeconds"":1701312420},{""startTimeInSeconds"":1701312480,""endTimeInSeconds"":1701312540},{""startTimeInSeconds"":1701313020,""endTimeInSeconds"":1701314760},{""startTimeInSeconds"":1701315240,""endTimeInSeconds"":1701322380},{""startTimeInSeconds"":1701322440,""endTimeInSeconds"":1701323640},{""startTimeInSeconds"":1701324600,""endTimeInSeconds"":1701330180}]","[{""startTimeInSeconds"":1701294240,""endTimeInSeconds"":1701294360},{""startTimeInSeconds"":1701295080,""endTimeInSeconds"":1701295140},{""startTimeInSeconds"":1701295740,""endTimeInSeconds"":1701295800},{""startTimeInSeconds"":1701300420,""endTimeInSeconds"":1701300540},{""startTimeInSeconds"":1701301620,""endTimeInSeconds"":1701301680}]","[{""startTimeInSeconds"":1701295200,""endTimeInSeconds"":1701295740},{""startTimeInSeconds"":1701295800,""endTimeInSeconds"":1701295920},{""startTimeInSeconds"":1701298140,""endTimeInSeconds"":1701298320},{""startTimeInSeconds"":1701298500,""endTimeInSeconds"":1701299100},{""startTimeInSeconds"":1701303360,""endTimeInSeconds"":1701303420},{""startTimeInSeconds"":1701303480,""endTimeInSeconds"":1701304260},{""startTimeInSeconds"":1701309540,""endTimeInSeconds"":1701309600},{""startTimeInSeconds"":1701309720,""endTimeInSeconds"":1701309780},{""startTimeInSeconds"":1701309840,""endTimeInSeconds"":1701309900},{""startTimeInSeconds"":1701309960,""endTimeInSeconds"":1701310320},{""startTimeInSeconds"":1701322380,""endTimeInSeconds"":1701322440},{""startTimeInSeconds"":1701323640,""endTimeInSeconds"":1701324600}]",,,ENHANCED_FINAL
01/12/2023,36180,30/11/2023 21:51,0,0,7500,26340,2340,2280,"[{""startTimeInSeconds"":1701381900,""endTimeInSeconds"":1701382740},{""startTimeInSeconds"":1701382800,""endTimeInSeconds"":1701383580},{""startTimeInSeconds"":1701383700,""endTimeInSeconds"":1701384000},{""startTimeInSeconds"":1701384780,""endTimeInSeconds"":1701387900},{""startTimeInSeconds"":1701391980,""endTimeInSeconds"":1701392820},{""startTimeInSeconds"":1701398820,""endTimeInSeconds"":1701399480},{""startTimeInSeconds"":1701400680,""endTimeInSeconds"":1701401640}]","[{""startTimeInSeconds"":1701381060,""endTimeInSeconds"":1701381900},{""startTimeInSeconds"":1701384180,""endTimeInSeconds"":1701384780},{""startTimeInSeconds"":1701387900,""endTimeInSeconds"":1701389100},{""startTimeInSeconds"":1701389220,""endTimeInSeconds"":1701389640},{""startTimeInSeconds"":1701389700,""endTimeInSeconds"":1701391980},{""startTimeInSeconds"":1701392820,""endTimeInSeconds"":1701396180},{""startTimeInSeconds"":1701396780,""endTimeInSeconds"":1701398820},{""startTimeInSeconds"":1701399480,""endTimeInSeconds"":1701400680},{""startTimeInSeconds"":1701401640,""endTimeInSeconds"":1701405060},{""startTimeInSeconds"":1701405120,""endTimeInSeconds"":1701405180},{""startTimeInSeconds"":1701405240,""endTimeInSeconds"":1701405360},{""startTimeInSeconds"":1701405540,""endTimeInSeconds"":1701405600},{""startTimeInSeconds"":1701406020,""endTimeInSeconds"":1701406080},{""startTimeInSeconds"":1701406200,""endTimeInSeconds"":1701408480},{""startTimeInSeconds"":1701408600,""endTimeInSeconds"":1701410580},{""startTimeInSeconds"":1701410820,""endTimeInSeconds"":1701417060},{""startTimeInSeconds"":1701417120,""endTimeInSeconds"":1701417240},{""startTimeInSeconds"":1701417720,""endTimeInSeconds"":1701417780}]","[{""startTimeInSeconds"":1701382740,""endTimeInSeconds"":1701382800},{""startTimeInSeconds"":1701383580,""endTimeInSeconds"":1701383700},{""startTimeInSeconds"":1701384000,""endTimeInSeconds"":1701384180},{""startTimeInSeconds"":1701389100,""endTimeInSeconds"":1701389220},{""startTimeInSeconds"":1701389640,""endTimeInSeconds"":1701389700},{""startTimeInSeconds"":1701396180,""endTimeInSeconds"":1701396780},{""startTimeInSeconds"":1701406080,""endTimeInSeconds"":1701406200},{""startTimeInSeconds"":1701408480,""endTimeInSeconds"":1701408600},{""startTimeInSeconds"":1701417060,""endTimeInSeconds"":1701417120},{""startTimeInSeconds"":1701417240,""endTimeInSeconds"":1701417720},{""startTimeInSeconds"":1701417780,""endTimeInSeconds"":1701418080},{""startTimeInSeconds"":1701419340,""endTimeInSeconds"":1701419400}]","[{""startTimeInSeconds"":1701405060,""endTimeInSeconds"":1701405120},{""startTimeInSeconds"":1701405180,""endTimeInSeconds"":1701405240},{""startTimeInSeconds"":1701405360,""endTimeInSeconds"":1701405540},{""startTimeInSeconds"":1701405600,""endTimeInSeconds"":1701406020},{""startTimeInSeconds"":1701410580,""endTimeInSeconds"":1701410820},{""startTimeInSeconds"":1701418080,""endTimeInSeconds"":1701419340},{""startTimeInSeconds"":1701419400,""endTimeInSeconds"":1701419520}]",,,ENHANCED_TENTATIVE
02/12/2023,33900,01/12/2023 23:01,0,0,9060,21540,3300,540,"[{""startTimeInSeconds"":1701472140,""endTimeInSeconds"":1701472680},{""startTimeInSeconds"":1701472740,""endTimeInSeconds"":1701473040},{""startTimeInSeconds"":1701474000,""endTimeInSeconds"":1701475020},{""startTimeInSeconds"":1701475320,""endTimeInSeconds"":1701477180},{""startTimeInSeconds"":1701477240,""endTimeInSeconds"":1701480360},{""startTimeInSeconds"":1701483240,""endTimeInSeconds"":1701483780},{""startTimeInSeconds"":1701484980,""endTimeInSeconds"":1701485760},{""startTimeInSeconds"":1701502200,""endTimeInSeconds"":1701503100}]","[{""startTimeInSeconds"":1701471660,""endTimeInSeconds"":1701472140},{""startTimeInSeconds"":1701473280,""endTimeInSeconds"":1701474000},{""startTimeInSeconds"":1701475020,""endTimeInSeconds"":1701475320},{""startTimeInSeconds"":1701480360,""endTimeInSeconds"":1701480660},{""startTimeInSeconds"":1701482160,""endTimeInSeconds"":1701483240},{""startTimeInSeconds"":1701483780,""endTimeInSeconds"":1701484980},{""startTimeInSeconds"":1701485760,""endTimeInSeconds"":1701487260},{""startTimeInSeconds"":1701487920,""endTimeInSeconds"":1701496620},{""startTimeInSeconds"":1701496740,""endTimeInSeconds"":1701496800},{""startTimeInSeconds"":1701496860,""endTimeInSeconds"":1701497040},{""startTimeInSeconds"":1701497340,""endTimeInSeconds"":1701502200},{""startTimeInSeconds"":1701503100,""endTimeInSeconds"":1701504900},{""startTimeInSeconds"":1701505260,""endTimeInSeconds"":1701505500},{""startTimeInSeconds"":1701505620,""endTimeInSeconds"":1701505680},{""startTimeInSeconds"":1701505800,""endTimeInSeconds"":1701505860}]","[{""startTimeInSeconds"":1701472680,""endTimeInSeconds"":1701472740},{""startTimeInSeconds"":1701473040,""endTimeInSeconds"":1701473280},{""startTimeInSeconds"":1701477180,""endTimeInSeconds"":1701477240},{""startTimeInSeconds"":1701487440,""endTimeInSeconds"":1701487500},{""startTimeInSeconds"":1701487800,""endTimeInSeconds"":1701487920}]","[{""startTimeInSeconds"":1701480660,""endTimeInSeconds"":1701482160},{""startTimeInSeconds"":1701487260,""endTimeInSeconds"":1701487440},{""startTimeInSeconds"":1701487500,""endTimeInSeconds"":1701487800},{""startTimeInSeconds"":1701496620,""endTimeInSeconds"":1701496740},{""startTimeInSeconds"":1701496800,""endTimeInSeconds"":1701496860},{""startTimeInSeconds"":1701497040,""endTimeInSeconds"":1701497340},{""startTimeInSeconds"":1701504900,""endTimeInSeconds"":1701505260},{""startTimeInSeconds"":1701505500,""endTimeInSeconds"":1701505620},{""startTimeInSeconds"":1701505680,""endTimeInSeconds"":1701505800},{""startTimeInSeconds"":1701505860,""endTimeInSeconds"":1701506100}]",,,ENHANCED_FINAL
04/12/2023,27960,03/12/2023 22:35,0,0,8700,17100,2160,0,"[{""startTimeInSeconds"":1701643440,""endTimeInSeconds"":1701648180},{""startTimeInSeconds"":1701650760,""endTimeInSeconds"":1701653340},{""startTimeInSeconds"":1701653580,""endTimeInSeconds"":1701654960}]","[{""startTimeInSeconds"":1701642900,""endTimeInSeconds"":1701643440},{""startTimeInSeconds"":1701648180,""endTimeInSeconds"":1701648840},{""startTimeInSeconds"":1701649860,""endTimeInSeconds"":1701650760},{""startTimeInSeconds"":1701653340,""endTimeInSeconds"":1701653580},{""startTimeInSeconds"":1701654960,""endTimeInSeconds"":1701655560},{""startTimeInSeconds"":1701655740,""endTimeInSeconds"":1701664380},{""startTimeInSeconds"":1701664680,""endTimeInSeconds"":1701664800},{""startTimeInSeconds"":1701664860,""endTimeInSeconds"":1701664920},{""startTimeInSeconds"":1701664980,""endTimeInSeconds"":1701665100},{""startTimeInSeconds"":1701665220,""endTimeInSeconds"":1701665280},{""startTimeInSeconds"":1701665700,""endTimeInSeconds"":1701670860}]",,"[{""startTimeInSeconds"":1701648840,""endTimeInSeconds"":1701649860},{""startTimeInSeconds"":1701655560,""endTimeInSeconds"":1701655740},{""startTimeInSeconds"":1701664380,""endTimeInSeconds"":1701664680},{""startTimeInSeconds"":1701664800,""endTimeInSeconds"":1701664860},{""startTimeInSeconds"":1701664920,""endTimeInSeconds"":1701664980},{""startTimeInSeconds"":1701665100,""endTimeInSeconds"":1701665220},{""startTimeInSeconds"":1701665280,""endTimeInSeconds"":1701665700}]",,,ENHANCED_FINAL
05/12/2023,33480,04/12/2023 22:13,0,0,6000,27000,480,960,"[{""startTimeInSeconds"":1701728460,""endTimeInSeconds"":1701729420},{""startTimeInSeconds"":1701735540,""endTimeInSeconds"":1701736020},{""startTimeInSeconds"":1701736920,""endTimeInSeconds"":1701737160},{""startTimeInSeconds"":1701737280,""endTimeInSeconds"":1701737580},{""startTimeInSeconds"":1701738600,""endTimeInSeconds"":1701739920},{""startTimeInSeconds"":1701743880,""endTimeInSeconds"":1701745740},{""startTimeInSeconds"":1701750720,""endTimeInSeconds"":1701751560}]","[{""startTimeInSeconds"":1701727980,""endTimeInSeconds"":1701728460},{""startTimeInSeconds"":1701729420,""endTimeInSeconds"":1701730200},{""startTimeInSeconds"":1701730320,""endTimeInSeconds"":1701730440},{""startTimeInSeconds"":1701731220,""endTimeInSeconds"":1701735540},{""startTimeInSeconds"":1701736020,""endTimeInSeconds"":1701736920},{""startTimeInSeconds"":1701737580,""endTimeInSeconds"":1701738600},{""startTimeInSeconds"":1701739920,""endTimeInSeconds"":1701740220},{""startTimeInSeconds"":1701740280,""endTimeInSeconds"":1701740820},{""startTimeInSeconds"":1701741180,""endTimeInSeconds"":1701743880},{""startTimeInSeconds"":1701745740,""endTimeInSeconds"":1701750720},{""startTimeInSeconds"":1701751560,""endTimeInSeconds"":1701762420}]","[{""startTimeInSeconds"":1701730200,""endTimeInSeconds"":1701730320},{""startTimeInSeconds"":1701730440,""endTimeInSeconds"":1701730620},{""startTimeInSeconds"":1701730740,""endTimeInSeconds"":1701731220},{""startTimeInSeconds"":1701737160,""endTimeInSeconds"":1701737280},{""startTimeInSeconds"":1701740220,""endTimeInSeconds"":1701740280}]","[{""startTimeInSeconds"":1701730620,""endTimeInSeconds"":1701730740},{""startTimeInSeconds"":1701740820,""endTimeInSeconds"":1701741180}]",,,ENHANCED_TENTATIVE
06/12/2023,35460,05/12/2023 21:47,0,0,4440,28860,2160,960,"[{""startTimeInSeconds"":1701817620,""endTimeInSeconds"":1701818040},{""startTimeInSeconds"":1701818400,""endTimeInSeconds"":1701821220},{""startTimeInSeconds"":1701836100,""endTimeInSeconds"":1701837300}]","[{""startTimeInSeconds"":1701812820,""endTimeInSeconds"":1701815160},{""startTimeInSeconds"":1701815580,""endTimeInSeconds"":1701815640},{""startTimeInSeconds"":1701815820,""endTimeInSeconds"":1701816240},{""startTimeInSeconds"":1701816360,""endTimeInSeconds"":1701816660},{""startTimeInSeconds"":1701816900,""endTimeInSeconds"":1701817620},{""startTimeInSeconds"":1701818040,""endTimeInSeconds"":1701818400},{""startTimeInSeconds"":1701821220,""endTimeInSeconds"":1701822420},{""startTimeInSeconds"":1701822480,""endTimeInSeconds"":1701822540},{""startTimeInSeconds"":1701822600,""endTimeInSeconds"":1701827700},{""startTimeInSeconds"":1701827760,""endTimeInSeconds"":1701827820},{""startTimeInSeconds"":1701827940,""endTimeInSeconds"":1701828360},{""startTimeInSeconds"":1701828420,""endTimeInSeconds"":1701828720},{""startTimeInSeconds"":1701829080,""endTimeInSeconds"":1701831240},{""startTimeInSeconds"":1701831300,""endTimeInSeconds"":1701836100},{""startTimeInSeconds"":1701837300,""endTimeInSeconds"":1701846540},{""startTimeInSeconds"":1701847560,""endTimeInSeconds"":1701847620},{""startTimeInSeconds"":1701847980,""endTimeInSeconds"":1701849240}]","[{""startTimeInSeconds"":1701816240,""endTimeInSeconds"":1701816360},{""startTimeInSeconds"":1701816660,""endTimeInSeconds"":1701816900},{""startTimeInSeconds"":1701822420,""endTimeInSeconds"":1701822480},{""startTimeInSeconds"":1701822540,""endTimeInSeconds"":1701822600},{""startTimeInSeconds"":1701828360,""endTimeInSeconds"":1701828420},{""startTimeInSeconds"":1701828720,""endTimeInSeconds"":1701829080},{""startTimeInSeconds"":1701831240,""endTimeInSeconds"":1701831300}]","[{""startTimeInSeconds"":1701815160,""endTimeInSeconds"":1701815580},{""startTimeInSeconds"":1701815640,""endTimeInSeconds"":1701815820},{""startTimeInSeconds"":1701827700,""endTimeInSeconds"":1701827760},{""startTimeInSeconds"":1701827820,""endTimeInSeconds"":1701827940},{""startTimeInSeconds"":1701846540,""endTimeInSeconds"":1701847560},{""startTimeInSeconds"":1701847620,""endTimeInSeconds"":1701847980}]",,,ENHANCED_FINAL
07/12/2023,22200,07/12/2023 00:05,0,0,1800,19140,1260,240,"[{""startTimeInSeconds"":1701909240,""endTimeInSeconds"":1701910560},{""startTimeInSeconds"":1701911760,""endTimeInSeconds"":1701912240}]","[{""startTimeInSeconds"":1701907500,""endTimeInSeconds"":1701909240},{""startTimeInSeconds"":1701910560,""endTimeInSeconds"":1701911760},{""startTimeInSeconds"":1701912240,""endTimeInSeconds"":1701913200},{""startTimeInSeconds"":1701913860,""endTimeInSeconds"":1701918300},{""startTimeInSeconds"":1701918540,""endTimeInSeconds"":1701925980},{""startTimeInSeconds"":1701926580,""endTimeInSeconds"":1701929940}]","[{""startTimeInSeconds"":1701913800,""endTimeInSeconds"":1701913860},{""startTimeInSeconds"":1701926400,""endTimeInSeconds"":1701926580}]","[{""startTimeInSeconds"":1701913200,""endTimeInSeconds"":1701913800},{""startTimeInSeconds"":1701918300,""endTimeInSeconds"":1701918540},{""startTimeInSeconds"":1701925980,""endTimeInSeconds"":1701926400}]",,,ENHANCED_FINAL
09/12/2023,39180,08/12/2023 21:54,0,0,6120,30240,2820,60,"[{""startTimeInSeconds"":1702074600,""endTimeInSeconds"":1702078500},{""startTimeInSeconds"":1702081380,""endTimeInSeconds"":1702081620},{""startTimeInSeconds"":1702094820,""endTimeInSeconds"":1702095420},{""startTimeInSeconds"":1702099920,""endTimeInSeconds"":1702100820},{""startTimeInSeconds"":1702108560,""endTimeInSeconds"":1702109040}]","[{""startTimeInSeconds"":1702072440,""endTimeInSeconds"":1702074600},{""startTimeInSeconds"":1702078500,""endTimeInSeconds"":1702081380},{""startTimeInSeconds"":1702081620,""endTimeInSeconds"":1702088700},{""startTimeInSeconds"":1702088760,""endTimeInSeconds"":1702094820},{""startTimeInSeconds"":1702095420,""endTimeInSeconds"":1702095780},{""startTimeInSeconds"":1702096980,""endTimeInSeconds"":1702099920},{""startTimeInSeconds"":1702100820,""endTimeInSeconds"":1702104120},{""startTimeInSeconds"":1702104180,""endTimeInSeconds"":1702105200},{""startTimeInSeconds"":1702106760,""endTimeInSeconds"":1702108560},{""startTimeInSeconds"":1702109040,""endTimeInSeconds"":1702111680}]","[{""startTimeInSeconds"":1702088700,""endTimeInSeconds"":1702088760}]","[{""startTimeInSeconds"":1702095780,""endTimeInSeconds"":1702096980},{""startTimeInSeconds"":1702104120,""endTimeInSeconds"":1702104180},{""startTimeInSeconds"":1702105200,""endTimeInSeconds"":1702106760}]",,,ENHANCED_FINAL
